model,star_accuracy,generalized_accuracy,tpr,fpr
dt_45_Gi_MD5_MSS10_MSL2_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_294_En_MD15_MSS5_MSL1_MIG0.0001_MFNone_42.json,0.5128676470588235,0.6334558823529411,0.7643979057591623,0.5343959731543624
dt_61_Gi_MD10_MSS2_MSL2_MIG0_MF200_42.json,0.518014705882353,0.6268382352941176,0.7611256544502618,0.5453020134228188
dt_71_Gi_MD10_MSS2_MSL5_MIG0.0001_MF500_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_323_En_MD15_MSS10_MSL5_MIG0.0001_MF500_42.json,0.5227941176470589,0.64375,0.7879581151832461,0.5411073825503355
dt_58_Gi_MD10_MSS2_MSL1_MIG0.0001_MF200_42.json,0.5176470588235295,0.6246323529411765,0.7643979057591623,0.5545302013422819
dt_290_En_MD15_MSS5_MSL1_MIG0_MF500_42.json,0.5161764705882353,0.6356617647058823,0.7643979057591623,0.5293624161073825
dt_27_Gi_MD5_MSS5_MSL2_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_46_Gi_MD5_MSS10_MSL2_MIG0.0001_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_219_En_MD10_MSS2_MSL1_MIG0_MFNone_42.json,0.5433823529411764,0.6301470588235294,0.8370418848167539,0.6350671140939598
dt_140_Gi_MD15_MSS5_MSL5_MIG0_MF500_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_232_En_MD10_MSS2_MSL5_MIG0.0001_MF200_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_121_Gi_MD15_MSS2_MSL5_MIG0_MF200_42.json,0.5183823529411765,0.6323529411764706,0.7807591623036649,0.5578859060402684
dt_247_En_MD10_MSS5_MSL5_MIG0_MF200_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_14_Gi_MD5_MSS2_MSL5_MIG0_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_18_Gi_MD5_MSS2_MSL5_MIG0.0001_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_243_En_MD10_MSS5_MSL2_MIG0_MFNone_42.json,0.5426470588235294,0.6297794117647059,0.8344240837696335,0.6325503355704698
dt_292_En_MD15_MSS5_MSL1_MIG0.0001_MF200_42.json,0.5106617647058823,0.6323529411764706,0.7617801047120419,0.5335570469798657
dt_84_Gi_MD10_MSS5_MSL2_MIG0.0001_MFNone_42.json,0.5165441176470589,0.6261029411764706,0.7611256544502618,0.5469798657718121
dt_146_Gi_MD15_MSS10_MSL1_MIG0_MF500_42.json,0.5091911764705882,0.6338235294117647,0.7486910994764397,0.5134228187919463
dt_16_Gi_MD5_MSS2_MSL5_MIG0.0001_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_75_Gi_MD10_MSS5_MSL1_MIG0_MFNone_42.json,0.5161764705882353,0.6257352941176471,0.762434554973822,0.549496644295302
